"name","ip_address","fqdn","state","guest_os_fullname","guest_reconciled","memory","sys_class_name","cpus","disks","change_control","bios_uuid","comments","company","correlation_id","sys_created_on","sys_created_by","dns_domain","short_description","discovery_source","disks_size","host_name","sys_domain","environment","first_discovered","server","image_path","install_status","location","mac_address","managed_by_group","managed_by","manufacturer","model_id","model_number","last_discovered","operational_status","delivery_date","order_date","owned_by","serial_number","size","support_group","supported_by","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count","vm_cluster_name","vm_inst_id","vm_instance_uuid","vcenter_uuid","vcenter_ref","guest_id","host_id","vendor"
"lxsaweb1","172.29.196.90","lxsaweb1","On","Red Hat Enterprise Linux 6 (64-bit)","false","12,288","VMware Virtual Machine Instance","8","2","","4231c51b-dbb3-5d10-d1f8-a9f2305a34d4","","","42 31 c5 1b db b3 5d 10-d1 f8 a9 f2 30 5a 34 d4","2023-05-01 00:16:32","prd_mid","","","ServiceNow","65","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 7e687d62-4206-2be1-c5ea-b02628662670/lxsaweb1.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031c0a8-7002-a57a-deec-27cee9757c30","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsatcb","10.123.128.41","lxsatcb","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","8","3","","423b7f0c-6b27-06e1-53e8-fe52fb2892c4","","","42 3b 7f 0c 6b 27 06 e1-53 e8 fe 52 fb 28 92 c4","2023-05-01 00:16:32","prd_mid","","","ServiceNow","160","","global","","2023-05-01 00:16:32","","[vsan-sa-a] ff509b63-6ca6-e3f8-7142-b02628663c20/lxsatcb.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","503bfbcb-88f9-f7a0-ddc5-782f229d0b4b","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"lxsabootappa","172.29.196.88","lxsabootappa","On","Red Hat Enterprise Linux 6 (64-bit)","false","16,384","VMware Virtual Machine Instance","2","2","","4231a57e-d764-12b6-20dc-5204746ee26a","","","42 31 a5 7e d7 64 12 b6-20 dc 52 04 74 6e e2 6a","2023-05-01 00:16:32","prd_mid","","","ServiceNow","48","","global","","2023-05-01 00:16:32","","[vsan-sa-a] c3111962-545a-b263-f431-b02628662670/lxsabootappa.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031b8d2-3df9-5084-6abb-1424d65bf09d","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsaweb2","172.29.196.97","lxsaweb2","On","Red Hat Enterprise Linux 6 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","42310023-f1d3-198c-c8e1-1b7337c67046","","","42 31 00 23 f1 d3 19 8c-c8 e1 1b 73 37 c6 70 46","2023-05-01 00:16:32","prd_mid","","","ServiceNow","148","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 76597962-620e-350e-2a1e-b02628662670/lxsaweb2.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50311bc8-122a-e0ac-8318-d1f2402d6200","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsatcc","172.29.196.33","lxsatcc","On","Red Hat Enterprise Linux 7 (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4231c330-7896-ac97-3097-9cbf871b7cbb","","","42 31 c3 30 78 96 ac 97-30 97 9c bf 87 1b 7c bb","2023-05-01 00:16:32","prd_mid","","","ServiceNow","150","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 24887962-eef5-ae9c-4fe6-b02628662670/lxsatcc.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031820b-bd2a-898e-1a01-fa6e8429da32","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"SASTEINER01","10.10.229.181","SASTEINER01.sa.cruises.princess.com","On","Microsoft Windows Server 2012 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","423119f8-a885-aa71-8c23-904d7fc53821","","","42 31 19 f8 a8 85 aa 71-8c 23 90 4d 7f c5 38 21","2023-05-01 00:16:32","prd_mid","","","ServiceNow","60","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 51c45d62-8221-281a-e82d-b02628662670/sasteiner01_Test.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50313c28-8f83-9003-9fff-5f89b961a800","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows8Server64Guest","",""
"lxsadmzfe","10.123.163.20","lxsadmzfe","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","8","2","","4231e82a-1106-2c13-31aa-59a4e0e39536","","","42 31 e8 2a 11 06 2c 13-31 aa 59 a4 e0 e3 95 36","2023-05-01 00:16:32","prd_mid","","","ServiceNow","60","","global","","2023-05-01 00:16:32","","[vsan-sa-a] e56d7962-3476-4b5e-6123-b02628662670/lxsadmzfe_n.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50315506-2465-7a37-4d1d-5ccb5dfbaf1b","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"SASPAFG","10.30.174.140","SASPAFG","On","Other 3.x Linux (64-bit)","false","2,048","VMware Virtual Machine Instance","1","2","","423b728e-0ba7-b054-b990-1b47dac68ed1","","","42 3b 72 8e 0b a7 b0 54-b9 90 1b 47 da c6 8e d1","2023-05-01 00:16:32","prd_mid","","","ServiceNow","32","","global","","2023-05-01 00:16:32","","[vsan-sa-a] a53aed62-4c66-dce8-2ed3-b02628663c20/SASPAFG.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","503b2158-8309-f011-61a1-78a8b8d79064","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","other3xLinux64Guest","",""
"lxsaapps","172.29.196.223","lxsaapps","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","2","","42318db4-9232-c957-6e51-9b016140921f","","","42 31 8d b4 92 32 c9 57-6e 51 9b 01 61 40 92 1f","2023-05-01 00:16:32","prd_mid","","","ServiceNow","26","","global","","2023-05-01 00:16:32","","[vsan-sa-a] d56a5862-00c6-d02e-2f97-b02628662670/lxsaapps.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031a82b-a02d-12af-2e0e-296b1a11fd3a","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"lxsasnipeit","10.123.128.129","lxsasnipeit","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","4231b0e7-34f0-cee8-6819-de86a703ed0a","","","42 31 b0 e7 34 f0 ce e8-68 19 de 86 a7 03 ed 0a","2023-05-01 00:16:32","prd_mid","","","ServiceNow","72","","global","","2023-05-01 00:16:32","","[vsan-sa-a] c8867962-e05f-b5ef-4aea-b02628662670/lxsasnipeit.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","503184cd-ba77-92fb-d85c-509a69f75815","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"lxsaora12db","172.29.196.215","lxsaora12db","On","Red Hat Enterprise Linux 7 (64-bit)","false","65,536","VMware Virtual Machine Instance","8","5","","4231dc43-458a-5856-9e0b-efbf9c7dd004","","","42 31 dc 43 45 8a 58 56-9e 0b ef bf 9c 7d d0 04","2023-05-01 00:16:32","prd_mid","","","ServiceNow","1,100","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 2af67b62-2e3e-be98-f289-b02628662670/lxsaora12db.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50319931-7e40-d552-db67-8e7ce8c8f0d9","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"lxsaa_new","172.29.196.31","lxsaa","On","Red Hat Enterprise Linux 7 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","42317b6d-81e3-738e-54a2-a1012fa219c7","","","42 31 7b 6d 81 e3 73 8e-54 a2 a1 01 2f a2 19 c7","2023-05-01 00:16:31","prd_mid","","","ServiceNow","50","","global","","2023-05-01 00:16:31","","[vsan-sa-a] a9837962-ea65-19fe-6605-b02628662670/lxsaa_new.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50316ad0-cb65-8a82-c3b2-fd2dc410c523","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"PCLSADC01","10.123.128.68","pclsadc01.cruises.princess.com","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","4","2","","42319e7f-165d-7f7c-fda7-b7a29a891986","","","42 31 9e 7f 16 5d 7f 7c-fd a7 b7 a2 9a 89 19 86","2023-05-01 00:16:31","prd_mid","","","ServiceNow","120","","global","","2023-05-01 00:16:31","","[vsan-sa-a] 28877a62-7ec0-ac34-6cc3-b02628662670/pclsadc01.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031c439-682d-fdce-1bfa-baa5b4ea6d69","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows9Server64Guest","",""
"lxsaoradb","172.29.196.35","lxsaoradb","On","Red Hat Enterprise Linux 6 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","9","","4231965c-cce5-a652-6f4b-85b9d20c34c5","","","42 31 96 5c cc e5 a6 52-6f 4b 85 b9 d2 0c 34 c5","2023-05-01 00:16:32","prd_mid","","","ServiceNow","586","","global","","2023-05-01 00:16:32","","[vsan-sa-a] cb6e7962-9eb4-cc72-e349-b02628662670/lxsaoradb.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031c949-7a16-4662-0574-9f451449cfc7","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsadmzdns1","10.123.163.21","lxsadmzdns1","On","Red Hat Enterprise Linux 6 (64-bit)","false","1,024","VMware Virtual Machine Instance","1","1","","42315f71-30b4-5d70-72c4-f4b45dc1006e","","","42 31 5f 71 30 b4 5d 70-72 c4 f4 b4 5d c1 00 6e","2023-05-01 00:17:03","prd_mid","","","ServiceNow","18","","global","","2023-05-01 00:17:03","","[vsan-sa-a] d46a5862-32ea-0498-8538-b02628662670/lxsadmzdns1.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031c274-9df4-081f-1027-8c977dc2c905","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsadmzdns2","10.123.163.22","lxsadmzdns2","On","Red Hat Enterprise Linux 6 (64-bit)","false","1,024","VMware Virtual Machine Instance","1","1","","4231fff9-a1c9-1d94-ba1f-6d9325ce1925","","","42 31 ff f9 a1 c9 1d 94-ba 1f 6d 93 25 ce 19 25","2023-05-01 00:17:03","prd_mid","","","ServiceNow","18","","global","","2023-05-01 00:17:03","","[vsan-sa-a] d46a5862-bae6-de97-8928-b02628662670/lxsadmzdns2.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","503114cc-17aa-5e02-0eb9-5ef29f42c5a4","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsacapsule","172.29.196.46","lxsacapsule","On","Red Hat Enterprise Linux 7 (64-bit)","false","12,288","VMware Virtual Machine Instance","4","2","","423183d3-8db0-fa57-3e0c-ed1ba5ab642c","","","42 31 83 d3 8d b0 fa 57-3e 0c ed 1b a5 ab 64 2c","2023-05-01 00:16:32","prd_mid","","","ServiceNow","166","","global","","2023-05-01 00:16:32","","[vsan-sa-a] fc827962-c462-b9e2-b299-b02628662670/lxsacapsule.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50319408-7c26-a87b-0d8f-4a5f26bf09bd","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"lxsaoragg","172.29.196.126","lxsaoragg","On","Red Hat Enterprise Linux 6 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","3","","4231fbb4-ab6e-7cbb-6384-9afc47c9cb09","","","42 31 fb b4 ab 6e 7c bb-63 84 9a fc 47 c9 cb 09","2023-05-01 00:16:32","prd_mid","","","ServiceNow","262","","global","","2023-05-01 00:16:32","","[vsan-sa-a] c56e7962-a0f9-1d75-3b37-b02628662670/lxsaoragg.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50315111-073e-fbeb-cb25-4c0a6d2b1760","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsaadmin","172.29.196.38","lxsaadmin","On","Red Hat Enterprise Linux 6 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","3","","4231ec29-0eb5-09af-2e91-161475b2bc9b","","","42 31 ec 29 0e b5 09 af-2e 91 16 14 75 b2 bc 9b","2023-05-01 00:16:32","prd_mid","","","ServiceNow","95","","global","","2023-05-01 00:16:32","","[vsan-sa-a] d66a5862-8643-36df-b85d-b02628662670/lxsadmin.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031d866-666b-e1d4-b55a-2dddec65ff45","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"lxsareports76","172.29.196.43","lxsareports76","On","Red Hat Enterprise Linux 7 (64-bit)","false","16,384","VMware Virtual Machine Instance","2","2","","423100b5-5bf4-4b8a-89e5-5c80f4f94bce","","","42 31 00 b5 5b f4 4b 8a-89 e5 5c 80 f4 f9 4b ce","2023-05-01 00:16:32","prd_mid","","","ServiceNow","80","","global","","2023-05-01 00:16:32","","[vsan-sa-a] b8707962-76cc-cb22-8df0-b02628662670/lxsareports76.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","503129cd-ec38-f557-b397-d967aec71e28","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel7_64Guest","",""
"sa-netchef","","","On","Other (32-bit)","false","1,024","VMware Virtual Machine Instance","1","1","","4231cb00-b0db-126f-28d8-af15d68b6f82","","","42 31 cb 00 b0 db 12 6f-28 d8 af 15 d6 8b 6f 82","2023-05-01 00:16:31","prd_mid","","","ServiceNow","15","","global","","2023-05-01 00:16:31","","[vsan-sa-a] 75597962-b6d5-0c8d-e029-b02628662670/sa-netchef.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","5031e666-78a2-b364-0b15-658ac3a2ef9f","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","otherGuest","",""
"lxsashipstar","172.29.196.37","lxsashipstar","On","Red Hat Enterprise Linux 6 (64-bit)","false","8,192","VMware Virtual Machine Instance","2","3","","42314573-61ae-b5f2-9afb-8460ca0d848c","","","42 31 45 73 61 ae b5 f2-9a fb 84 60 ca 0d 84 8c","2023-05-01 00:16:32","prd_mid","","","ServiceNow","65","","global","","2023-05-01 00:16:32","","[vsan-sa-a] 83687c62-5045-2ca0-5ad8-b02628662670/lxsashipstar.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:44","Operational","","","","","","","","","2023-05-22 16:50:44","prd_mid","4","","","50316280-fd54-6ce0-4b4c-f3c89cebe7e6","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel6_64Guest","",""
"SANEPTUDC","10.10.240.196","SANEPTUDC","On","Microsoft Windows Server 2016 or later (64-bit)","false","8,192","VMware Virtual Machine Instance","2","2","","4231021f-0ce8-7d0e-e0b3-5d3939ec85cb","","","42 31 02 1f 0c e8 7d 0e-e0 b3 5d 39 39 ec 85 cb","2023-05-01 00:16:31","prd_mid","","","ServiceNow","130","","global","","2023-05-01 00:16:31","","[vsan-sa-a] 63835d62-aa04-84a8-37f4-b02628662670/SANEPTUDC.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","4","","","50313e7e-1c9b-e5fa-065b-be921539cf52","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows9Server64Guest","",""
"sadclxkubmg002","10.123.167.7","sadclxkubmg002","On","Red Hat Enterprise Linux 8 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","1","","423bc023-e1cd-c781-3ab7-4676f402c28f","","","42 3b c0 23 e1 cd c7 81-3a b7 46 76 f4 02 c2 8f","2023-05-22 16:50:43","prd_mid","","","ServiceNow","64","","global","","2023-05-22 16:50:43","","[vsan-sa-a] b8926764-ca0b-9185-661b-b02628662670/sadclxkubmg002.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503b3a6f-63ab-f65c-d766-e2bf54c5ac52","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel8_64Guest","",""
"sadclxkubwk003","10.123.167.11","sadclxkubwk003","On","Red Hat Enterprise Linux 8 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","2","","423bacc5-6fd7-6ceb-f9aa-a7299420ea24","","","42 3b ac c5 6f d7 6c eb-f9 aa a7 29 94 20 ea 24","2023-05-22 16:50:43","prd_mid","","","ServiceNow","576","","global","","2023-05-22 16:50:43","","[vsan-sa-a] a9926764-6cf9-6f13-8808-b026284be410/sadclxkubwk003.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503bc7a3-9574-0ce0-7ec8-4a009718be16","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel8_64Guest","",""
"sadcwnappas002","10.123.167.24","sadcwnappas002","On","Microsoft Windows Server 2019 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","2","","423bb83d-07cf-c379-169f-88df3691738a","","","42 3b b8 3d 07 cf c3 79-16 9f 88 df 36 91 73 8a","2023-05-22 16:50:43","prd_mid","","","ServiceNow","384","","global","","2023-05-22 16:50:43","","[vsan-sa-a] ac926764-fe0d-8b33-8470-b026284baa30/sadcwnappas002.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503baab6-10a4-f33f-7c58-06c1240e845d","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows2019srv_64Guest","",""
"sadclxkubmg003","10.123.167.8","sadclxkubmg003","On","Red Hat Enterprise Linux 8 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","1","","423bbfea-eff1-38e6-31ab-35c71911fade","","","42 3b bf ea ef f1 38 e6-31 ab 35 c7 19 11 fa de","2023-05-22 16:50:43","prd_mid","","","ServiceNow","64","","global","","2023-05-22 16:50:43","","[vsan-sa-a] 7a936764-8ab7-f585-ac03-b0262865c900/sadclxkubmg003.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503be4b1-55e9-b11e-4616-15b3772902d2","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel8_64Guest","",""
"sadclxdevas001","10.123.167.21","sadclxdevas001","On","Red Hat Enterprise Linux 8 (64-bit)","false","32,768","VMware Virtual Machine Instance","4","1","","423b9044-2e1d-afdd-d9f5-e26b60a7bb59","","","42 3b 90 44 2e 1d af dd-d9 f5 e2 6b 60 a7 bb 59","2023-05-22 16:50:43","prd_mid","","","ServiceNow","300","","global","","2023-05-22 16:50:43","","[vsan-sa-a] b1926764-b2e9-d36b-1ca8-b026284c4490/sadclxdevas001.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503b0fad-bd0b-834b-c0ec-023188da2886","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel8_64Guest","",""
"sadcwnsqldb001","10.123.167.22","sadcwnsqldb001","On","Microsoft Windows Server 2019 (64-bit)","false","32,768","VMware Virtual Machine Instance","4","3","","423b9480-ae8f-42a7-2d66-3619a8129bf2","","","42 3b 94 80 ae 8f 42 a7-2d 66 36 19 a8 12 9b f2","2023-05-22 16:50:43","prd_mid","","","ServiceNow","448","","global","","2023-05-22 16:50:43","","[vsan-sa-a] aa926764-f00c-03d9-337a-b026284d6a20/sadcwnsqldb001.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503b6154-e38b-620b-6991-e4a843d35d9c","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows2019srv_64Guest","",""
"sadcwnappas001","10.123.167.23","sadcwnappas001","On","Microsoft Windows Server 2019 (64-bit)","false","16,384","VMware Virtual Machine Instance","4","2","","423be7f1-3114-c4c1-b8a8-28531269d418","","","42 3b e7 f1 31 14 c4 c1-b8 a8 28 53 12 69 d4 18","2023-05-22 16:50:43","prd_mid","","","ServiceNow","384","","global","","2023-05-22 16:50:43","","[vsan-sa-a] a9926764-923a-37e0-c9ff-b02628664120/sadcwnappas001.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503bb96a-e6c0-ed0e-b704-dea2b7039b26","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","windows2019srv_64Guest","",""
"sadclxansas001","10.123.167.25","sadclxansas001","On","Red Hat Enterprise Linux 8 (64-bit)","false","4,096","VMware Virtual Machine Instance","2","1","","423bebc5-1221-a7d4-0986-59d05c141a7f","","","42 3b eb c5 12 21 a7 d4-09 86 59 d0 5c 14 1a 7f","2023-05-22 16:50:43","prd_mid","","","ServiceNow","64","","global","","2023-05-22 16:50:43","","[vsan-sa-a] a8926764-f065-fe98-d83c-b0262865bb30/sadclxansas001.vmx","Installed","Sapphire Princess","","","","","","","2023-05-22 16:50:43","Operational","","","","","","","","","2023-05-22 16:50:43","prd_mid","0","","","503b6c07-e777-3588-2b91-28dc8fc4ee87","987c5288-8306-47f5-b505-7ac79bcc04b2","vCenter@10.123.130.70","rhel8_64Guest","",""
